P1_Pos, P1_Cash, P1_Props, P2_Pos, P2_Cash, P2_Props
================================================== Simulated Game #0 ==================================================
15, 280, [3, 13, 18, 2, 9, 15], 14, 58, [11, 20, 10, 14, 4, 1, 7]
19, 280, [3, 13, 18, 2, 9, 15], 14, 58, [11, 20, 10, 14, 4, 1, 7]
19, 280, [3, 13, 18, 2, 9, 15], 18, 32, [11, 20, 10, 14, 4, 1, 7]
3, 280, [3, 13, 18, 2, 9, 15], 18, 32, [11, 20, 10, 14, 4, 1, 7]
3, 280, [3, 13, 18, 2, 9, 15], 1, 32, [11, 20, 10, 14, 4, 1, 7]
5, 280, [3, 13, 18, 2, 9, 15], 1, 32, [11, 20, 10, 14, 4, 1, 7]
5, 280, [3, 13, 18, 2, 9, 15], 8, 32, [11, 20, 10, 14, 4, 1, 7]
6, 280, [3, 13, 18, 2, 9, 15], 8, 32, [11, 20, 10, 14, 4, 1, 7]
6, 280, [3, 13, 18, 2, 9, 15], 10, 32, [11, 20, 10, 14, 4, 1, 7]
12, 280, [3, 13, 18, 2, 9, 15], 10, 32, [11, 20, 10, 14, 4, 1, 7]
12, 280, [3, 13, 18, 2, 9, 15], 11, 32, [11, 20, 10, 14, 4, 1, 7]
18, 280, [3, 13, 18, 2, 9, 15], 11, 32, [11, 20, 10, 14, 4, 1, 7]
18, 280, [3, 13, 18, 2, 9, 15], 18, 6, [11, 20, 10, 14, 4, 1, 7]
0, 280, [3, 13, 18, 2, 9, 15], 18, 6, [11, 20, 10, 14, 4, 1, 7]
0, 280, [3, 13, 18, 2, 9, 15], 1, 6, [11, 20, 10, 14, 4, 1, 7]
4, 272, [3, 13, 18, 2, 9, 15], 1, 6, [11, 20, 10, 14, 4, 1, 7]
4, 272, [3, 13, 18, 2, 9, 15], 3, 0, [11, 20, 10, 14, 4, 1, 7]
6, 132, [3, 13, 18, 2, 9, 15, 6], 3, 0, [11, 20, 10, 14, 4, 1, 7]
6, 132, [3, 13, 18, 2, 9, 15, 6], 5, 0, [11, 20, 10, 14, 4, 1, 7]
11, 114, [3, 13, 18, 2, 9, 15, 6], 5, 0, [11, 20, 10, 14, 4, 1, 7]
11, 114, [3, 13, 18, 2, 9, 15, 6], 11, 0, [11, 20, 10, 14, 4, 1, 7]
17, 114, [3, 13, 18, 2, 9, 15, 6], 11, 0, [11, 20, 10, 14, 4, 1, 7]
17, 114, [3, 13, 18, 2, 9, 15, 6], 12, 0, [11, 20, 10, 14, 4, 1, 7]
1, 110, [3, 13, 18, 2, 9, 15, 6], 12, 0, [11, 20, 10, 14, 4, 1, 7]
1, 110, [3, 13, 18, 2, 9, 15, 6], 19, 0, [11, 20, 10, 14, 4, 1, 7]
7, 98, [3, 13, 18, 2, 9, 15, 6], 19, 0, [11, 20, 10, 14, 4, 1, 7]
7, 98, [3, 13, 18, 2, 9, 15, 6], 3, -6, [11, 20, 10, 14, 4, 1, 7]
================================================== Simulated Game #107 ==================================================
0, 1500, [], 0, 1500, []
4, 1500, [], 0, 1500, []
4, 1500, [], 2, 1400, [2]
11, 1280, [11], 2, 1400, [2]
11, 1280, [11], 9, 1220, [2, 9]
17, 980, [11, 17], 9, 1220, [2, 9]
17, 980, [11, 17], 11, 1202, [2, 9]
18, 980, [11, 17], 11, 1202, [2, 9]
18, 980, [11, 17], 15, 1202, [2, 9]
19, 660, [11, 17, 19], 15, 1202, [2, 9]
19, 660, [11, 17, 19], 17, 1176, [2, 9]
20, 660, [11, 17, 19], 17, 1176, [2, 9]
20, 660, [11, 17, 19], 1, 1116, [2, 9, 1]
5, 520, [11, 17, 19, 5], 1, 1116, [2, 9, 1]
5, 520, [11, 17, 19, 5], 3, 1116, [2, 9, 1]
7, 520, [11, 17, 19, 5], 3, 1116, [2, 9, 1]
7, 520, [11, 17, 19, 5], 6, 976, [2, 9, 1, 6]
13, 520, [11, 17, 19, 5], 6, 976, [2, 9, 1, 6]
13, 520, [11, 17, 19, 5], 12, 756, [2, 9, 1, 6, 12]
20, 170, [11, 17, 19, 5, 20], 12, 756, [2, 9, 1, 6, 12]
20, 170, [11, 17, 19, 5, 20], 14, 496, [2, 9, 1, 6, 12, 14]
21, 170, [11, 17, 19, 5, 20], 14, 496, [2, 9, 1, 6, 12, 14]
21, 170, [11, 17, 19, 5, 20], 20, 461, [2, 9, 1, 6, 12, 14]
4, 50, [11, 17, 19, 5, 20, 4], 20, 461, [2, 9, 1, 6, 12, 14]
4, 50, [11, 17, 19, 5, 20, 4], 4, 453, [2, 9, 1, 6, 12, 14]
8, 50, [11, 17, 19, 5, 20, 4], 4, 453, [2, 9, 1, 6, 12, 14]
8, 50, [11, 17, 19, 5, 20, 4], 7, 293, [2, 9, 1, 6, 12, 14, 7]
15, 50, [11, 17, 19, 5, 20, 4], 7, 293, [2, 9, 1, 6, 12, 14, 7]
15, 50, [11, 17, 19, 5, 20, 4], 8, 293, [2, 9, 1, 6, 12, 14, 7]
17, 50, [11, 17, 19, 5, 20, 4], 8, 293, [2, 9, 1, 6, 12, 14, 7]
17, 50, [11, 17, 19, 5, 20, 4], 14, 293, [2, 9, 1, 6, 12, 14, 7]
21, 50, [11, 17, 19, 5, 20, 4], 14, 293, [2, 9, 1, 6, 12, 14, 7]
21, 50, [11, 17, 19, 5, 20, 4], 17, 267, [2, 9, 1, 6, 12, 14, 7]
1, 46, [11, 17, 19, 5, 20, 4], 17, 267, [2, 9, 1, 6, 12, 14, 7]
1, 46, [11, 17, 19, 5, 20, 4], 1, 267, [2, 9, 1, 6, 12, 14, 7]
3, 46, [11, 17, 19, 5, 20, 4], 1, 267, [2, 9, 1, 6, 12, 14, 7]
3, 46, [11, 17, 19, 5, 20, 4], 7, 267, [2, 9, 1, 6, 12, 14, 7]
6, 36, [11, 17, 19, 5, 20, 4], 7, 267, [2, 9, 1, 6, 12, 14, 7]
6, 36, [11, 17, 19, 5, 20, 4], 9, 267, [2, 9, 1, 6, 12, 14, 7]
10, 36, [11, 17, 19, 5, 20, 4], 9, 267, [2, 9, 1, 6, 12, 14, 7]
10, 36, [11, 17, 19, 5, 20, 4], 12, 267, [2, 9, 1, 6, 12, 14, 7]
13, 36, [11, 17, 19, 5, 20, 4], 12, 267, [2, 9, 1, 6, 12, 14, 7]
13, 36, [11, 17, 19, 5, 20, 4], 17, 241, [2, 9, 1, 6, 12, 14, 7]
15, 36, [11, 17, 19, 5, 20, 4], 17, 241, [2, 9, 1, 6, 12, 14, 7]
15, 36, [11, 17, 19, 5, 20, 4], 19, 213, [2, 9, 1, 6, 12, 14, 7]
20, 36, [11, 17, 19, 5, 20, 4], 19, 213, [2, 9, 1, 6, 12, 14, 7]
20, 36, [11, 17, 19, 5, 20, 4], 20, 178, [2, 9, 1, 6, 12, 14, 7]
5, 36, [11, 17, 19, 5, 20, 4], 20, 178, [2, 9, 1, 6, 12, 14, 7]
5, 36, [11, 17, 19, 5, 20, 4], 1, 178, [2, 9, 1, 6, 12, 14, 7]
12, 18, [11, 17, 19, 5, 20, 4], 1, 178, [2, 9, 1, 6, 12, 14, 7]
12, 18, [11, 17, 19, 5, 20, 4], 3, 178, [2, 9, 1, 6, 12, 14, 7]
16, 18, [11, 17, 19, 5, 20, 4], 3, 178, [2, 9, 1, 6, 12, 14, 7]
16, 18, [11, 17, 19, 5, 20, 4], 9, 178, [2, 9, 1, 6, 12, 14, 7]
21, 18, [11, 17, 19, 5, 20, 4], 9, 178, [2, 9, 1, 6, 12, 14, 7]
21, 18, [11, 17, 19, 5, 20, 4], 10, 178, [2, 9, 1, 6, 12, 14, 7]
6, 8, [11, 17, 19, 5, 20, 4], 10, 178, [2, 9, 1, 6, 12, 14, 7]
6, 8, [11, 17, 19, 5, 20, 4], 12, 178, [2, 9, 1, 6, 12, 14, 7]
13, 8, [11, 17, 19, 5, 20, 4], 12, 178, [2, 9, 1, 6, 12, 14, 7]
13, 8, [11, 17, 19, 5, 20, 4], 13, 178, [2, 9, 1, 6, 12, 14, 7]
17, 8, [11, 17, 19, 5, 20, 4], 13, 178, [2, 9, 1, 6, 12, 14, 7]
17, 8, [11, 17, 19, 5, 20, 4], 16, 178, [2, 9, 1, 6, 12, 14, 7]
21, 8, [11, 17, 19, 5, 20, 4], 16, 178, [2, 9, 1, 6, 12, 14, 7]
21, 8, [11, 17, 19, 5, 20, 4], 20, 143, [2, 9, 1, 6, 12, 14, 7]
6, -2, [11, 17, 19, 5, 20, 4], 20, 143, [2, 9, 1, 6, 12, 14, 7]
================================================== Simulated Game #108 ==================================================
0, 1500, [], 0, 1500, []
6, 1360, [6], 0, 1500, []
6, 1360, [6], 7, 1340, [7]
7, 1348, [6], 7, 1340, [7]
7, 1348, [6], 8, 1340, [7]
14, 1348, [6], 8, 1340, [7]
14, 1348, [6], 10, 1340, [7]
16, 1068, [6, 16], 10, 1340, [7]
16, 1068, [6, 16], 15, 1340, [7]
21, 668, [6, 16, 21], 15, 1340, [7]
21, 668, [6, 16, 21], 16, 1316, [7]
4, 668, [6, 16, 21], 16, 1316, [7]
4, 668, [6, 16, 21], 19, 996, [7, 19]
11, 668, [6, 16, 21], 19, 996, [7, 19]
11, 668, [6, 16, 21], 4, 996, [7, 19]
13, 428, [6, 16, 21, 13], 4, 996, [7, 19]
13, 428, [6, 16, 21, 13], 8, 816, [7, 19, 8]
15, 168, [6, 16, 21, 13, 15], 8, 816, [7, 19, 8]
15, 168, [6, 16, 21, 13, 15], 13, 796, [7, 19, 8]
19, 140, [6, 16, 21, 13, 15], 13, 796, [7, 19, 8]
19, 140, [6, 16, 21, 13, 15], 19, 796, [7, 19, 8]
3, 40, [6, 16, 21, 13, 15, 3], 19, 796, [7, 19, 8]
3, 40, [6, 16, 21, 13, 15, 3], 2, 696, [7, 19, 8, 2]
7, 28, [6, 16, 21, 13, 15, 3], 2, 696, [7, 19, 8, 2]
7, 28, [6, 16, 21, 13, 15, 3], 4, 696, [7, 19, 8, 2]
11, 28, [6, 16, 21, 13, 15, 3], 4, 696, [7, 19, 8, 2]
11, 28, [6, 16, 21, 13, 15, 3], 8, 696, [7, 19, 8, 2]
15, 28, [6, 16, 21, 13, 15, 3], 8, 696, [7, 19, 8, 2]
15, 28, [6, 16, 21, 13, 15, 3], 10, 696, [7, 19, 8, 2]
16, 28, [6, 16, 21, 13, 15, 3], 10, 696, [7, 19, 8, 2]
16, 28, [6, 16, 21, 13, 15, 3], 15, 674, [7, 19, 8, 2]
19, 0, [6, 16, 21, 13, 15, 3], 15, 674, [7, 19, 8, 2]
19, 0, [6, 16, 21, 13, 15, 3], 16, 650, [7, 19, 8, 2]
4, 0, [6, 16, 21, 13, 15, 3], 16, 650, [7, 19, 8, 2]
4, 0, [6, 16, 21, 13, 15, 3], 17, 650, [7, 19, 8, 2]
7, -12, [6, 16, 21, 13, 15, 3], 17, 650, [7, 19, 8, 2]
================================================== Simulated Game #109 ==================================================
0, 1500, [], 0, 1500, []
3, 1500, [], 0, 1500, []
3, 1500, [], 2, 1400, [2]
9, 1500, [], 2, 1400, [2]
9, 1500, [], 4, 1400, [2]
16, 1500, [], 4, 1400, [2]
16, 1500, [], 11, 1400, [2]
17, 1500, [], 11, 1400, [2]
17, 1500, [], 14, 1140, [2, 14]
0, 1500, [], 14, 1140, [2, 14]
0, 1500, [], 21, 1140, [2, 14]
6, 1500, [], 21, 1140, [2, 14]
6, 1500, [], 4, 1140, [2, 14]
7, 1340, [7], 4, 1140, [2, 14]
7, 1340, [7], 10, 940, [2, 14, 10]
10, 1324, [7], 10, 940, [2, 14, 10]
10, 1324, [7], 13, 940, [2, 14, 10]
12, 1324, [7], 13, 940, [2, 14, 10]
12, 1324, [7], 18, 940, [2, 14, 10]
13, 1084, [7, 13], 18, 940, [2, 14, 10]
13, 1084, [7, 13], 21, 940, [2, 14, 10]
19, 1084, [7, 13], 21, 940, [2, 14, 10]
19, 1084, [7, 13], 0, 940, [2, 14, 10]
20, 1084, [7, 13], 0, 940, [2, 14, 10]
20, 1084, [7, 13], 7, 928, [2, 14, 10]
21, 684, [7, 13, 21], 7, 928, [2, 14, 10]
21, 684, [7, 13, 21], 9, 928, [2, 14, 10]
1, 624, [7, 13, 21, 1], 9, 928, [2, 14, 10]
1, 624, [7, 13, 21, 1], 15, 668, [2, 14, 10, 15]
4, 624, [7, 13, 21, 1], 15, 668, [2, 14, 10, 15]
4, 624, [7, 13, 21, 1], 0, 608, [2, 14, 10, 15, 0]
6, 484, [7, 13, 21, 1, 6], 0, 608, [2, 14, 10, 15, 0]
6, 484, [7, 13, 21, 1, 6], 1, 604, [2, 14, 10, 15, 0]
8, 484, [7, 13, 21, 1, 6], 1, 604, [2, 14, 10, 15, 0]
8, 484, [7, 13, 21, 1, 6], 8, 424, [2, 14, 10, 15, 0, 8]
15, 462, [7, 13, 21, 1, 6], 8, 424, [2, 14, 10, 15, 0, 8]
15, 462, [7, 13, 21, 1, 6], 10, 424, [2, 14, 10, 15, 0, 8]
20, 112, [7, 13, 21, 1, 6, 20], 10, 424, [2, 14, 10, 15, 0, 8]
20, 112, [7, 13, 21, 1, 6, 20], 13, 404, [2, 14, 10, 15, 0, 8]
5, 112, [7, 13, 21, 1, 6, 20], 13, 404, [2, 14, 10, 15, 0, 8]
5, 112, [7, 13, 21, 1, 6, 20], 15, 404, [2, 14, 10, 15, 0, 8]
12, 112, [7, 13, 21, 1, 6, 20], 15, 404, [2, 14, 10, 15, 0, 8]
12, 112, [7, 13, 21, 1, 6, 20], 18, 404, [2, 14, 10, 15, 0, 8]
15, 90, [7, 13, 21, 1, 6, 20], 18, 404, [2, 14, 10, 15, 0, 8]
15, 90, [7, 13, 21, 1, 6, 20], 2, 404, [2, 14, 10, 15, 0, 8]
21, 90, [7, 13, 21, 1, 6, 20], 2, 404, [2, 14, 10, 15, 0, 8]
21, 90, [7, 13, 21, 1, 6, 20], 6, 394, [2, 14, 10, 15, 0, 8]
6, 90, [7, 13, 21, 1, 6, 20], 6, 394, [2, 14, 10, 15, 0, 8]
6, 90, [7, 13, 21, 1, 6, 20], 9, 214, [2, 14, 10, 15, 0, 8, 9]
8, 62, [7, 13, 21, 1, 6, 20], 9, 214, [2, 14, 10, 15, 0, 8, 9]
8, 62, [7, 13, 21, 1, 6, 20], 14, 214, [2, 14, 10, 15, 0, 8, 9]
10, 30, [7, 13, 21, 1, 6, 20], 14, 214, [2, 14, 10, 15, 0, 8, 9]
10, 30, [7, 13, 21, 1, 6, 20], 19, 214, [2, 14, 10, 15, 0, 8, 9]
13, 30, [7, 13, 21, 1, 6, 20], 19, 214, [2, 14, 10, 15, 0, 8, 9]
13, 30, [7, 13, 21, 1, 6, 20], 1, 210, [2, 14, 10, 15, 0, 8, 9]
17, 30, [7, 13, 21, 1, 6, 20], 1, 210, [2, 14, 10, 15, 0, 8, 9]
17, 30, [7, 13, 21, 1, 6, 20], 5, 210, [2, 14, 10, 15, 0, 8, 9]
1, 30, [7, 13, 21, 1, 6, 20], 5, 210, [2, 14, 10, 15, 0, 8, 9]
1, 30, [7, 13, 21, 1, 6, 20], 6, 200, [2, 14, 10, 15, 0, 8, 9]
3, 30, [7, 13, 21, 1, 6, 20], 6, 200, [2, 14, 10, 15, 0, 8, 9]
3, 30, [7, 13, 21, 1, 6, 20], 8, 200, [2, 14, 10, 15, 0, 8, 9]
7, 30, [7, 13, 21, 1, 6, 20], 8, 200, [2, 14, 10, 15, 0, 8, 9]
7, 30, [7, 13, 21, 1, 6, 20], 15, 200, [2, 14, 10, 15, 0, 8, 9]
13, 30, [7, 13, 21, 1, 6, 20], 15, 200, [2, 14, 10, 15, 0, 8, 9]
13, 30, [7, 13, 21, 1, 6, 20], 17, 200, [2, 14, 10, 15, 0, 8, 9]
16, 30, [7, 13, 21, 1, 6, 20], 17, 200, [2, 14, 10, 15, 0, 8, 9]
16, 30, [7, 13, 21, 1, 6, 20], 18, 200, [2, 14, 10, 15, 0, 8, 9]
17, 30, [7, 13, 21, 1, 6, 20], 18, 200, [2, 14, 10, 15, 0, 8, 9]
17, 30, [7, 13, 21, 1, 6, 20], 3, 100, [2, 14, 10, 15, 0, 8, 9, 3]
21, 30, [7, 13, 21, 1, 6, 20], 3, 100, [2, 14, 10, 15, 0, 8, 9, 3]
21, 30, [7, 13, 21, 1, 6, 20], 4, 100, [2, 14, 10, 15, 0, 8, 9, 3]
2, 24, [7, 13, 21, 1, 6, 20], 4, 100, [2, 14, 10, 15, 0, 8, 9, 3]
2, 24, [7, 13, 21, 1, 6, 20], 9, 100, [2, 14, 10, 15, 0, 8, 9, 3]
9, -4, [7, 13, 21, 1, 6, 20], 9, 100, [2, 14, 10, 15, 0, 8, 9, 3]
================================================== Simulated Game #110 ==================================================
0, 1500, [], 0, 1500, []
5, 1500, [], 0, 1500, []
5, 1500, [], 4, 1380, [4]
11, 1500, [], 4, 1380, [4]
11, 1500, [], 7, 1380, [4]
13, 1260, [13], 7, 1380, [4]
13, 1260, [13], 11, 1160, [4, 11]
16, 980, [13, 16], 11, 1160, [4, 11]
16, 980, [13, 16], 17, 1160, [4, 11]
1, 920, [13, 16, 1], 17, 1160, [4, 11]
1, 920, [13, 16, 1], 0, 1160, [4, 11]
7, 760, [13, 16, 1, 7], 0, 1160, [4, 11]
7, 760, [13, 16, 1, 7], 3, 1060, [4, 11, 3]
11, 742, [13, 16, 1, 7], 3, 1060, [4, 11, 3]
11, 742, [13, 16, 1, 7], 5, 920, [4, 11, 3, 5]
15, 742, [13, 16, 1, 7], 5, 920, [4, 11, 3, 5]
15, 742, [13, 16, 1, 7], 6, 780, [4, 11, 3, 5, 6]
21, 342, [13, 16, 1, 7, 21], 6, 780, [4, 11, 3, 5, 6]
21, 342, [13, 16, 1, 7, 21], 9, 780, [4, 11, 3, 5, 6]
5, 332, [13, 16, 1, 7, 21], 9, 780, [4, 11, 3, 5, 6]
5, 332, [13, 16, 1, 7, 21], 10, 580, [4, 11, 3, 5, 6, 10]
7, 332, [13, 16, 1, 7, 21], 10, 580, [4, 11, 3, 5, 6, 10]
7, 332, [13, 16, 1, 7, 21], 17, 580, [4, 11, 3, 5, 6, 10]
10, 316, [13, 16, 1, 7, 21], 17, 580, [4, 11, 3, 5, 6, 10]
10, 316, [13, 16, 1, 7, 21], 20, 230, [4, 11, 3, 5, 6, 10, 20]
16, 316, [13, 16, 1, 7, 21], 20, 230, [4, 11, 3, 5, 6, 10, 20]
16, 316, [13, 16, 1, 7, 21], 21, 180, [4, 11, 3, 5, 6, 10, 20]
0, 316, [13, 16, 1, 7, 21], 21, 180, [4, 11, 3, 5, 6, 10, 20]
0, 316, [13, 16, 1, 7, 21], 5, 180, [4, 11, 3, 5, 6, 10, 20]
3, 310, [13, 16, 1, 7, 21], 5, 180, [4, 11, 3, 5, 6, 10, 20]
3, 310, [13, 16, 1, 7, 21], 7, 168, [4, 11, 3, 5, 6, 10, 20]
9, 310, [13, 16, 1, 7, 21], 7, 168, [4, 11, 3, 5, 6, 10, 20]
9, 310, [13, 16, 1, 7, 21], 12, 168, [4, 11, 3, 5, 6, 10, 20]
16, 310, [13, 16, 1, 7, 21], 12, 168, [4, 11, 3, 5, 6, 10, 20]
16, 310, [13, 16, 1, 7, 21], 16, 144, [4, 11, 3, 5, 6, 10, 20]
17, 310, [13, 16, 1, 7, 21], 16, 144, [4, 11, 3, 5, 6, 10, 20]
17, 310, [13, 16, 1, 7, 21], 21, 94, [4, 11, 3, 5, 6, 10, 20]
1, 310, [13, 16, 1, 7, 21], 21, 94, [4, 11, 3, 5, 6, 10, 20]
1, 310, [13, 16, 1, 7, 21], 6, 94, [4, 11, 3, 5, 6, 10, 20]
2, 210, [13, 16, 1, 7, 21, 2], 6, 94, [4, 11, 3, 5, 6, 10, 20]
2, 210, [13, 16, 1, 7, 21, 2], 9, 94, [4, 11, 3, 5, 6, 10, 20]
8, 210, [13, 16, 1, 7, 21, 2], 9, 94, [4, 11, 3, 5, 6, 10, 20]
8, 210, [13, 16, 1, 7, 21, 2], 10, 94, [4, 11, 3, 5, 6, 10, 20]
10, 194, [13, 16, 1, 7, 21, 2], 10, 94, [4, 11, 3, 5, 6, 10, 20]
10, 194, [13, 16, 1, 7, 21, 2], 15, 94, [4, 11, 3, 5, 6, 10, 20]
14, 194, [13, 16, 1, 7, 21, 2], 15, 94, [4, 11, 3, 5, 6, 10, 20]
14, 194, [13, 16, 1, 7, 21, 2], 0, 94, [4, 11, 3, 5, 6, 10, 20]
16, 194, [13, 16, 1, 7, 21, 2], 0, 94, [4, 11, 3, 5, 6, 10, 20]
16, 194, [13, 16, 1, 7, 21, 2], 1, 90, [4, 11, 3, 5, 6, 10, 20]
18, 194, [13, 16, 1, 7, 21, 2], 1, 90, [4, 11, 3, 5, 6, 10, 20]
18, 194, [13, 16, 1, 7, 21, 2], 3, 90, [4, 11, 3, 5, 6, 10, 20]
21, 194, [13, 16, 1, 7, 21, 2], 3, 90, [4, 11, 3, 5, 6, 10, 20]
21, 194, [13, 16, 1, 7, 21, 2], 10, 90, [4, 11, 3, 5, 6, 10, 20]
6, 184, [13, 16, 1, 7, 21, 2], 10, 90, [4, 11, 3, 5, 6, 10, 20]
6, 184, [13, 16, 1, 7, 21, 2], 13, 70, [4, 11, 3, 5, 6, 10, 20]
7, 184, [13, 16, 1, 7, 21, 2], 13, 70, [4, 11, 3, 5, 6, 10, 20]
7, 184, [13, 16, 1, 7, 21, 2], 19, 70, [4, 11, 3, 5, 6, 10, 20]
13, 184, [13, 16, 1, 7, 21, 2], 19, 70, [4, 11, 3, 5, 6, 10, 20]
13, 184, [13, 16, 1, 7, 21, 2], 4, 70, [4, 11, 3, 5, 6, 10, 20]
20, 149, [13, 16, 1, 7, 21, 2], 4, 70, [4, 11, 3, 5, 6, 10, 20]
20, 149, [13, 16, 1, 7, 21, 2], 8, 70, [4, 11, 3, 5, 6, 10, 20]
4, 141, [13, 16, 1, 7, 21, 2], 8, 70, [4, 11, 3, 5, 6, 10, 20]
4, 141, [13, 16, 1, 7, 21, 2], 14, 70, [4, 11, 3, 5, 6, 10, 20]
6, 131, [13, 16, 1, 7, 21, 2], 14, 70, [4, 11, 3, 5, 6, 10, 20]
6, 131, [13, 16, 1, 7, 21, 2], 17, 70, [4, 11, 3, 5, 6, 10, 20]
12, 131, [13, 16, 1, 7, 21, 2], 17, 70, [4, 11, 3, 5, 6, 10, 20]
12, 131, [13, 16, 1, 7, 21, 2], 0, 10, [4, 11, 3, 5, 6, 10, 20, 0]
18, 131, [13, 16, 1, 7, 21, 2], 0, 10, [4, 11, 3, 5, 6, 10, 20, 0]
18, 131, [13, 16, 1, 7, 21, 2], 1, 6, [4, 11, 3, 5, 6, 10, 20, 0]
0, 129, [13, 16, 1, 7, 21, 2], 1, 6, [4, 11, 3, 5, 6, 10, 20, 0]
0, 129, [13, 16, 1, 7, 21, 2], 4, 6, [4, 11, 3, 5, 6, 10, 20, 0]
5, 119, [13, 16, 1, 7, 21, 2], 4, 6, [4, 11, 3, 5, 6, 10, 20, 0]
5, 119, [13, 16, 1, 7, 21, 2], 9, 6, [4, 11, 3, 5, 6, 10, 20, 0]
8, 119, [13, 16, 1, 7, 21, 2], 9, 6, [4, 11, 3, 5, 6, 10, 20, 0]
8, 119, [13, 16, 1, 7, 21, 2], 15, 6, [4, 11, 3, 5, 6, 10, 20, 0]
9, 119, [13, 16, 1, 7, 21, 2], 15, 6, [4, 11, 3, 5, 6, 10, 20, 0]
9, 119, [13, 16, 1, 7, 21, 2], 19, 6, [4, 11, 3, 5, 6, 10, 20, 0]
11, 101, [13, 16, 1, 7, 21, 2], 19, 6, [4, 11, 3, 5, 6, 10, 20, 0]
11, 101, [13, 16, 1, 7, 21, 2], 4, 6, [4, 11, 3, 5, 6, 10, 20, 0]
16, 101, [13, 16, 1, 7, 21, 2], 4, 6, [4, 11, 3, 5, 6, 10, 20, 0]
16, 101, [13, 16, 1, 7, 21, 2], 5, 6, [4, 11, 3, 5, 6, 10, 20, 0]
21, 101, [13, 16, 1, 7, 21, 2], 5, 6, [4, 11, 3, 5, 6, 10, 20, 0]
21, 101, [13, 16, 1, 7, 21, 2], 6, 6, [4, 11, 3, 5, 6, 10, 20, 0]
4, 93, [13, 16, 1, 7, 21, 2], 6, 6, [4, 11, 3, 5, 6, 10, 20, 0]
4, 93, [13, 16, 1, 7, 21, 2], 11, 6, [4, 11, 3, 5, 6, 10, 20, 0]
9, 93, [13, 16, 1, 7, 21, 2], 11, 6, [4, 11, 3, 5, 6, 10, 20, 0]
9, 93, [13, 16, 1, 7, 21, 2], 16, -18, [4, 11, 3, 5, 6, 10, 20, 0]
================================================== Simulated Game #111 ==================================================
0, 1500, [], 0, 1500, []
4, 1500, [], 0, 1500, []
4, 1500, [], 7, 1500, []
5, 1360, [5], 7, 1500, []
5, 1360, [5], 12, 1500, []
10, 1360, [5], 12, 1500, []
10, 1360, [5], 13, 1500, []
16, 1360, [5], 13, 1500, []
16, 1360, [5], 17, 1500, []
0, 1360, [5], 17, 1500, []
0, 1360, [5], 2, 1400, [2]
4, 1360, [5], 2, 1400, [2]
4, 1360, [5], 5, 1390, [2]
5, 1360, [5], 5, 1390, [2]
5, 1360, [5], 11, 1390, [2]
7, 1360, [5], 11, 1390, [2]
7, 1360, [5], 18, 1090, [2, 18]
11, 1360, [5], 18, 1090, [2, 18]
11, 1360, [5], 3, 990, [2, 18, 3]
18, 1334, [5], 3, 990, [2, 18, 3]
18, 1334, [5], 8, 810, [2, 18, 3, 8]
20, 984, [5, 20], 8, 810, [2, 18, 3, 8]
20, 984, [5, 20], 9, 810, [2, 18, 3, 8]
4, 984, [5, 20], 9, 810, [2, 18, 3, 8]
4, 984, [5, 20], 14, 550, [2, 18, 3, 8, 14]
8, 970, [5, 20], 14, 550, [2, 18, 3, 8, 14]
8, 970, [5, 20], 19, 230, [2, 18, 3, 8, 14, 19]
12, 750, [5, 20, 12], 19, 230, [2, 18, 3, 8, 14, 19]
12, 750, [5, 20, 12], 0, 230, [2, 18, 3, 8, 14, 19]
18, 724, [5, 20, 12], 0, 230, [2, 18, 3, 8, 14, 19]
18, 724, [5, 20, 12], 7, 70, [2, 18, 3, 8, 14, 19, 7]
2, 718, [5, 20, 12], 7, 70, [2, 18, 3, 8, 14, 19, 7]
2, 718, [5, 20, 12], 10, 70, [2, 18, 3, 8, 14, 19, 7]
6, 578, [5, 20, 12, 6], 10, 70, [2, 18, 3, 8, 14, 19, 7]
6, 578, [5, 20, 12, 6], 12, 52, [2, 18, 3, 8, 14, 19, 7]
8, 564, [5, 20, 12, 6], 12, 52, [2, 18, 3, 8, 14, 19, 7]
8, 564, [5, 20, 12, 6], 14, 52, [2, 18, 3, 8, 14, 19, 7]
14, 542, [5, 20, 12, 6], 14, 52, [2, 18, 3, 8, 14, 19, 7]
14, 542, [5, 20, 12, 6], 16, 52, [2, 18, 3, 8, 14, 19, 7]
16, 262, [5, 20, 12, 6, 16], 16, 52, [2, 18, 3, 8, 14, 19, 7]
16, 262, [5, 20, 12, 6, 16], 1, 52, [2, 18, 3, 8, 14, 19, 7]
1, 262, [5, 20, 12, 6, 16], 1, 52, [2, 18, 3, 8, 14, 19, 7]
1, 262, [5, 20, 12, 6, 16], 2, 52, [2, 18, 3, 8, 14, 19, 7]
4, 142, [5, 20, 12, 6, 16, 4], 2, 52, [2, 18, 3, 8, 14, 19, 7]
4, 142, [5, 20, 12, 6, 16, 4], 7, 52, [2, 18, 3, 8, 14, 19, 7]
6, 142, [5, 20, 12, 6, 16, 4], 7, 52, [2, 18, 3, 8, 14, 19, 7]
6, 142, [5, 20, 12, 6, 16, 4], 13, 52, [2, 18, 3, 8, 14, 19, 7]
10, 142, [5, 20, 12, 6, 16, 4], 13, 52, [2, 18, 3, 8, 14, 19, 7]
